% Filename : LM_Channel_1000_vp_prof.dat 
% 
% Description : Covariance of velocity components and pressure
% 
% Total number of data points  : 256
% 
% 
% 
% 
% The data in this file was extracted from a direct numerical simulation 
% of fully developed plane turbulent channel flow. The file is available at 
% http://turbulence.ices.utexas.edu, where it will be updated as necessary. 
% 
% When publishing results using this data, the following paper should be 
% cited as the source:  
% 
%    Myoungkyu Lee and Robert D. Moser,  
%    Direct numerical simulation of turbulent channel flow up to Re_tau = 5200, 
%    2015, Journal of Fluid Mechanics, vol. 774, pp. 395-415 
% 
% The paper can be found at http://journals.cambridge.org/article_S0022112015002682 
% 
% NOTE: before publication, please check 
% http://turbulence.ices.utexas.edu for any updates to the data and an 
% updated citation 
% 
% 
% Contact to Robert D. Moser(rmoser@ices.utexas.edu) or M.K. Lee(mk@ices.utexas.edu) for questions.
% 
% 
% The parameters defining the simulation from which this data were extracted are: 
% 
%  Grid (streamwise)       nx = 2304 
%  Grid (wall-normal)      ny = 512 
%  Grid (spanwise)         nz = 2048 
%  Streamwise domain size  Lx = 8pi 
%  Spanwise domain size    Lz = 3pi 
%  B-Spline order           n = 7 
%  Kinematic Viscosity     nu = 5.00000e-05 
%  Channel half width   delta = 1.000 
%  Avg streamwise vel  U_mean = 1.000 
%  Friction vel         u_tau = 5.00256e-02 
%  Re_tau              Re_tau = 1000.512 
% 
% 
% All data are normalized by u_tau and nu (signified with a ^+) except 
% for y/delta 
% 
% This file was last updated on 6/15/2015.
% 
% 
% 
% Remark: 
% 
%      y/delta : Grid point in wall-normal direction, Normalized by channel half width 
%      y^+     : Grid point in wall-normal direction 
%      u'p'    : Covariance of u and p 
%      v'p'    : Covariance of v and p 
%      w'p'    : Covariance of w and p 
% 
% *   Estimated standard deviations of datasets in this file are in the file: LM_Channel_1000_vp_stdev.dat 
% 
% **  Data at y/delta = 1.0 is not computed due to code performance optimization 
% 
% -----------End of header--------- 
% 
%         y/delta                    y^+                    u'p'                     v'p'                     w'p'           
%----------------------------------------------------------------------------------------------------------------------------
    7.088078275952812e-01    7.091704724210417e+02    2.114935015752797e-01   -4.625375271323692e-02    1.917141486812644e-03
    7.147643074915118e-01    7.151299998098789e+02    2.064259900653507e-01   -4.524534641619220e-02    1.990403214737725e-03
    7.207318261265605e-01    7.211005715852449e+02    2.013284944177149e-01   -4.422534313724747e-02    2.048129472740810e-03
    7.267101525549977e-01    7.270819566835522e+02    1.962012657367797e-01   -4.319208477669117e-02    2.083164605441043e-03
    7.326990554131275e-01    7.330739236227332e+02    1.910512598288116e-01   -4.214783183372735e-02    2.101900657042692e-03
    7.386983029279417e-01    7.390762405111985e+02    1.858865473781246e-01   -4.109842844714207e-02    2.129468588947880e-03
    7.447076629260898e-01    7.450886750568116e+02    1.807168104868726e-01   -4.004833161612973e-02    2.172735282121913e-03
    7.507269028428641e-01    7.511109945758784e+02    1.755440559913132e-01   -3.899799083259734e-02    2.217243408546928e-03
    7.567557897311997e-01    7.571429660021523e+02    1.703641519342657e-01   -3.794653296816423e-02    2.254758308204721e-03
    7.627940902706903e-01    7.631843558958540e+02    1.651820790204555e-01   -3.689562693665080e-02    2.286241705837896e-03
    7.688415707766171e-01    7.692349304527054e+02    1.599967441008664e-01   -3.584904008031591e-02    2.306709467856525e-03
    7.748979972089929e-01    7.752944555129783e+02    1.548087264359063e-01   -3.480683066823782e-02    2.301942177724003e-03
    7.809631351816195e-01    7.813626965705564e+02    1.496321036806415e-01   -3.376476666433893e-02    2.265510650317090e-03
    7.870367499711586e-01    7.874394187820106e+02    1.444764806392964e-01   -3.271999034922174e-02    2.191720885935686e-03
    7.931186065262155e-01    7.935243869756878e+02    1.393380238824538e-01   -3.167431288007048e-02    2.074760151485736e-03
    7.992084694764355e-01    7.996173656608116e+02    1.342156351767708e-01   -3.063145219375564e-02    1.931035099657639e-03
    8.053061031416138e-01    8.057181190365968e+02    1.291239340840250e-01   -2.959226638823533e-02    1.792529879891365e-03
    8.114112715408150e-01    8.118264110013743e+02    1.240831499238479e-01   -2.855446354950562e-02    1.675307608759595e-03
    8.175237384015068e-01    8.179420051617280e+02    1.191051414979986e-01   -2.751472181482369e-02    1.573030837194617e-03
    8.236432671687034e-01    8.240646648416447e+02    1.141903250196364e-01   -2.647244969977318e-02    1.475196368558755e-03
    8.297696210141201e-01    8.301941530916720e+02    1.093389819465762e-01   -2.543167819716693e-02    1.382514179845412e-03
    8.359025628453391e-01    8.363302326980893e+02    1.045624864545610e-01   -2.439886463997377e-02    1.297042562699595e-03
    8.420418553149849e-01    8.424726661920878e+02    9.987936480040002e-02   -2.337938649806369e-02    1.202800606391630e-03
    8.481872608299091e-01    8.486212158589605e+02    9.530772407374849e-02   -2.237459682683967e-02    1.088689294427490e-03
    8.543385415603867e-01    8.547756437473021e+02    9.085900214736418e-02   -2.138133185732770e-02    9.639485315592493e-04
    8.604954594493189e-01    8.609357116782177e+02    8.654707931007874e-02   -2.039442840678299e-02    8.426578979988756e-04
    8.666577762214468e-01    8.671011812545403e+02    8.239418084396846e-02   -1.941136987801415e-02    7.317793454343892e-04
    8.728252533925724e-01    8.732718138700573e+02    7.841610313483476e-02   -1.843402709645656e-02    6.372270612186577e-04
    8.789976522787881e-01    8.794473707187439e+02    7.461629851515203e-02   -1.746645668045087e-02    5.697229425483777e-04
    8.851747340057141e-01    8.856276128040058e+02    7.099487398864282e-02   -1.651315749037298e-02    5.404917403937748e-04
    8.913562595177424e-01    8.918123009479281e+02    6.754985272445112e-02   -1.557517226993628e-02    5.367338603896570e-04
    8.975419895872890e-01    8.980011958005315e+02    6.426998436549418e-02   -1.464836906662963e-02    5.336107678161525e-04
    9.037316848240518e-01    9.041940578490353e+02    6.114071994382523e-02   -1.372811408787674e-02    5.215167882293594e-04
    9.099251056842746e-01    9.103906474271269e+02    5.815883840390871e-02   -1.281202274129337e-02    5.070183051615398e-04
    9.161220124800187e-01    9.165907247242362e+02    5.533159806189508e-02   -1.189800197490255e-02    5.018018717918357e-04
    9.223221653884378e-01    9.227940497948179e+02    5.267767546069230e-02   -1.098549715984597e-02    5.075090512809613e-04
    9.285253244610600e-01    9.290003825676356e+02    5.021579531764426e-02   -1.007616572525341e-02    5.154667055904795e-04
    9.347312496330733e-01    9.352094828550540e+02    4.795291009940822e-02   -9.172757346988447e-03    5.200939008333929e-04
    9.409397007326168e-01    9.414211103623340e+02    4.589315759407429e-02   -8.278597389246141e-03    5.259574946051061e-04
    9.471504374900750e-01    9.476350246969317e+02    4.403757614572235e-02   -7.395936931226965e-03    5.408712939706547e-04
    9.533632195473765e-01    9.538509853778021e+02    4.238761178702150e-02   -6.524365961664352e-03    5.750542040970618e-04
    9.595778064672961e-01    9.600687518447062e+02    4.095238719649190e-02   -5.660555281279714e-03    6.328027394775595e-04
    9.657939577427594e-01    9.662880834675195e+02    3.973474537105808e-02   -4.799126275897356e-03    7.060390711690404e-04
    9.720114328061512e-01    9.725087395555463e+02    3.872837601843878e-02   -3.935571950617907e-03    7.855262387561774e-04
    9.782299910386247e-01    9.787304793668327e+02    3.792709087500550e-02   -3.067504435979737e-03    8.627521731011194e-04
    9.844493917794144e-01    9.849530621174848e+02    3.732939262313067e-02   -2.194034386907549e-03    9.303514595742963e-04
    9.906693943351491e-01    9.911762469909864e+02    3.693470775540766e-02   -1.316691855902680e-03    9.797210217471718e-04
    9.968897579891672e-01    9.973997931475188e+02    3.673894497173025e-02   -4.387023911891460e-04    1.004474307269121e-03
